time_s,gpio_V,fan_pwm_V,reset_pwm_V
8.21400000000002e-06,0.0,4.999999999999555,4.999999999999556
8.26400000000002e-06,0.0,4.999999999999554,4.999999999999556
8.314000000000019e-06,0.0,4.999999999999553,4.999999999999556
8.364000000000019e-06,0.0,4.999999999999553,4.999999999999556
8.414000000000018e-06,0.0,4.999999999999554,4.999999999999556
8.464000000000018e-06,0.0,4.999999999999555,4.999999999999556
8.514000000000017e-06,0.0,4.999999999999555,4.999999999999556
8.564000000000017e-06,0.0,4.999999999999554,4.999999999999556
8.614000000000016e-06,0.0,4.999999999999553,4.999999999999556
8.664000000000016e-06,0.0,4.999999999999553,4.999999999999556
8.714000000000015e-06,0.0,4.999999999999554,4.999999999999556
8.764000000000015e-06,0.0,4.999999999999555,4.999999999999556
8.814000000000014e-06,0.0,4.999999999999555,4.999999999999556
8.864000000000014e-06,0.0,4.999999999999554,4.999999999999556
8.914000000000013e-06,0.0,4.999999999999553,4.999999999999556
8.964000000000013e-06,0.0,4.999999999999553,4.999999999999556
9.014000000000012e-06,0.0,4.999999999999554,4.999999999999556
9.064000000000012e-06,0.0,4.999999999999555,4.999999999999556
9.114000000000011e-06,0.0,4.999999999999555,4.999999999999556
9.164000000000011e-06,0.0,4.999999999999554,4.999999999999556
9.21400000000001e-06,0.0,4.999999999999553,4.999999999999556
9.26400000000001e-06,0.0,4.999999999999553,4.999999999999556
9.31400000000001e-06,0.0,4.999999999999554,4.999999999999556
9.364000000000009e-06,0.0,4.999999999999555,4.999999999999556
9.414000000000008e-06,0.0,4.999999999999555,4.999999999999556
9.464000000000008e-06,0.0,4.999999999999554,4.999999999999556
9.514000000000008e-06,0.0,4.999999999999553,4.999999999999556
9.564000000000007e-06,0.0,4.999999999999553,4.999999999999556
9.614000000000007e-06,0.0,4.999999999999554,4.999999999999556
9.664000000000006e-06,0.0,4.999999999999555,4.999999999999556
9.714000000000006e-06,0.0,4.999999999999555,4.999999999999556
9.764000000000005e-06,0.0,4.999999999999554,4.999999999999556
9.814000000000005e-06,0.0,4.999999999999553,4.999999999999556
9.864000000000004e-06,0.0,4.999999999999553,4.999999999999556
9.914000000000004e-06,0.0,4.999999999999554,4.999999999999556
9.957000000000001e-06,0.0,4.999999999999554,4.999999999999556
9.999999999999999e-06,0.0,4.999999999999554,4.999999999999556
1.0001e-05,0.3300000000001646,4.9999999999937765,4.999999999999555
1.0002999999999999e-05,0.9899999999999347,4.999996914802679,4.999999999999553
1.00065e-05,2.1450000000002314,4.853796993012013,4.9999999999995515
1.0009999999999999e-05,3.2999999999999687,4.570452591449706,4.9999999999995515
1.0010699999999999e-05,3.3000000000000003,4.516284312793586,4.9999999999995515
1.0012099999999999e-05,3.3000000000000003,4.4093136600574905,4.9999999999995515
1.0014899999999998e-05,3.3000000000000003,4.203363699623697,4.999999999999551
1.0020499999999998e-05,3.3000000000000003,3.8214875063056697,4.999999999999549
1.00317e-05,3.3000000000000003,3.1639164485202653,4.999999999999549
1.00541e-05,3.3000000000000003,2.183434259692092,4.999999999999551
1.0098899999999999e-05,3.3000000000000003,1.0757209599952706,4.999999999999556
1.0143517740377342e-05,3.3000000000000003,0.61200056376592,4.999999999999559
1.0186402799401534e-05,3.3000000000000003,0.4219895909125585,4.9999999999995595
1.0227889225734423e-05,3.3000000000000003,0.3407954446066309,4.999999999999558
1.0277889225734423e-05,3.3000000000000003,0.299018309974414,4.999999999999557
1.0327889225734422e-05,3.3000000000000003,0.2834106297180914,4.999999999999556
1.0377889225734422e-05,3.3000000000000003,0.2775796964784587,4.999999999999556
1.0427889225734422e-05,3.3000000000000003,0.2754012957240429,4.999999999999556
1.0477889225734421e-05,3.3000000000000003,0.2745874586156733,4.999999999999556
1.052788922573442e-05,3.3000000000000003,0.27428341408317997,4.999999999999556
1.057788922573442e-05,3.3000000000000003,0.2741698249179915,4.999999999999556
1.062788922573442e-05,3.3000000000000003,0.27412738870530123,4.999999999999556
1.0677889225734419e-05,3.3000000000000003,0.2741115347975407,4.999999999999556
1.0727889225734419e-05,3.3000000000000003,0.27410561187522164,4.999999999999556
1.0777889225734418e-05,3.3000000000000003,0.27410339910791354,4.999999999999556
1.0827889225734418e-05,3.3000000000000003,0.27410257243167235,4.999999999999556
1.0877889225734417e-05,3.3000000000000003,0.2741022635905188,4.999999999999556
1.0927889225734417e-05,3.3000000000000003,0.2741021482093655,4.999999999999556
1.0977889225734416e-05,3.3000000000000003,0.2741021051036771,4.999999999999556
1.1027889225734416e-05,3.3000000000000003,0.2741020889996573,4.999999999999556
1.1077889225734415e-05,3.3000000000000003,0.2741020829832947,4.999999999999556
1.1127889225734415e-05,3.3000000000000003,0.2741020807356188,4.999999999999556
1.1177889225734414e-05,3.3000000000000003,0.2741020798959009,4.999999999999556
1.1227889225734414e-05,3.3000000000000003,0.2741020795821875,4.999999999999556
1.1277889225734413e-05,3.3000000000000003,0.27410207946498605,4.999999999999556
1.1327889225734413e-05,3.3000000000000003,0.2741020794212003,4.999999999999556
1.1377889225734412e-05,3.3000000000000003,0.2741020794048422,4.999999999999556
1.1427889225734412e-05,3.3000000000000003,0.27410207939873094,4.999999999999556
1.1477889225734411e-05,3.3000000000000003,0.2741020793964478,4.999999999999556
1.1527889225734411e-05,3.3000000000000003,0.2741020793955949,4.999999999999556
1.157788922573441e-05,3.3000000000000003,0.27410207939527625,4.999999999999556
1.162788922573441e-05,3.3000000000000003,0.2741020793951571,4.999999999999556
1.167788922573441e-05,3.3000000000000003,0.2741020793951126,4.999999999999556
1.1727889225734409e-05,3.3000000000000003,0.274102079395096,4.999999999999556
1.1777889225734409e-05,3.3000000000000003,0.2741020793950898,4.999999999999556
1.1827889225734408e-05,3.3000000000000003,0.27410207939508746,4.999999999999556
1.1877889225734408e-05,3.3000000000000003,0.27410207939508663,4.999999999999556
1.1927889225734407e-05,3.3000000000000003,0.27410207939508635,4.999999999999556
1.1977889225734407e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2027889225734406e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2077889225734406e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2127889225734405e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2177889225734405e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2227889225734404e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2277889225734404e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2327889225734403e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2377889225734403e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2427889225734402e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2477889225734402e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2527889225734401e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2577889225734401e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.26278892257344e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.26778892257344e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.27278892257344e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2777889225734399e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2827889225734399e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2877889225734398e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2927889225734398e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.2977889225734397e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3027889225734397e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3077889225734396e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3127889225734396e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3177889225734395e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3227889225734395e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3277889225734394e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3327889225734394e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3377889225734393e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3427889225734393e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3477889225734392e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3527889225734392e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3577889225734391e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3627889225734391e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.367788922573439e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.372788922573439e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.377788922573439e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3827889225734389e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3877889225734388e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3927889225734388e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.3977889225734388e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4027889225734387e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4077889225734387e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4127889225734386e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4177889225734386e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4227889225734385e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4277889225734385e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4327889225734384e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4377889225734384e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4427889225734383e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4477889225734383e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4527889225734382e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4577889225734382e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4627889225734381e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.467788922573438e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.472788922573438e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.477788922573438e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.482788922573438e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4877889225734379e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4927889225734378e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.4977889225734378e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.5027889225734377e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.5077889225734377e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.5127889225734377e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.5177889225734376e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.5227889225734376e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.5277889225734377e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.5327889225734378e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.537788922573438e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.542788922573438e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.547788922573438e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.5527889225734383e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.5577889225734384e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.5627889225734385e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.5677889225734387e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.5727889225734388e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.577788922573439e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.582788922573439e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.587788922573439e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.5927889225734393e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.5977889225734394e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.6027889225734395e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.6077889225734396e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.6127889225734397e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.61778892257344e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.62278892257344e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.62778892257344e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.6327889225734402e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.6377889225734404e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.6427889225734405e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.6477889225734406e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.6527889225734407e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.657788922573441e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.662788922573441e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.667788922573441e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.6727889225734412e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.6777889225734413e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.6827889225734414e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.6877889225734416e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.6927889225734417e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.6977889225734418e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.702788922573442e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.707788922573442e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.7127889225734422e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.7177889225734423e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.7227889225734424e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.7277889225734425e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.7327889225734427e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.7377889225734428e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.742788922573443e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.747788922573443e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.752788922573443e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.7577889225734433e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.7627889225734434e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.7677889225734435e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.7727889225734436e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.7777889225734438e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.782788922573444e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.787788922573444e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.792788922573444e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.7977889225734442e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8027889225734444e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8077889225734445e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8127889225734446e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8177889225734447e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.822788922573445e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.827788922573445e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.832788922573445e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8377889225734452e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8427889225734453e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8477889225734455e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8527889225734456e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8577889225734457e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8627889225734458e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.867788922573446e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.872788922573446e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8777889225734462e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8827889225734463e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8877889225734464e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8927889225734466e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.8977889225734467e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.9027889225734468e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.907788922573447e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.912788922573447e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.917788922573447e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.9227889225734473e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.9277889225734474e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.9327889225734475e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.9377889225734476e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.9427889225734478e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
1.947788922573448e-05,3.3000000000000003,0.27410207939508624,4.999999999999556
